ID,Student_ID,Start_Date,End_Date,Possible_Credit,Credit_Type,Course_Name,School Year,Term,Status
5742956,578701,16-Jan-25,11-Jun-25,0.5,MTH,Statistics-B,24-25,S2,
5706297,578701,16-Jan-25,11-Jun-25,0.5,OTHER,AP Research-B,24-25,S2,
5705944,578701,16-Jan-25,11-Jun-25,0.5,OTHER,AP African American Studies - B,24-25,S2,
5709676,578701,16-Jan-25,11-Jun-25,0.5,OTHER,Forensics for Science-B,24-25,S2,
5706325,578701,16-Jan-25,11-Jun-25,0.5,ELA,AP English Literature and Comp-B,24-25,S2,
5717390,578701,16-Jan-25,11-Jun-25,0.5,ART,AP Art History-B,24-25,S2,
2039172,489321,7-Sep-21,2-Feb-22,0.5,MTH,Algebra I-A,21-22,S1,
2039118,489321,7-Sep-21,2-Feb-22,0.5,OTHER,Seminar-A,21-22,S1,
2039276,489321,7-Sep-21,2-Feb-22,0.5,SS,U.S. History & Geography-A,21-22,S1,
2039145,489321,7-Sep-21,2-Feb-22,0.5,ELA,English Lang Arts I (Gr 9)-A,21-22,S1,
2039199,489321,7-Sep-21,2-Feb-22,0.5,SCI,Next Gen Physical Science-A,21-22,S1,
2102949,489321,7-Sep-21,2-Feb-22,0.5,ART,Visual Arts - 2D-A,21-22,S1,
2746946,489321,2-Feb-22,28-Jun-22,0.5,SS,U.S. History & Geography-B,21-22,S2,
2748142,489321,2-Feb-22,28-Jun-22,0.5,OTHER,Seminar-B,21-22,S2,
2747775,489321,2-Feb-22,28-Jun-22,0.5,MTH,Algebra I-B,21-22,S2,
2749088,489321,2-Feb-22,28-Jun-22,0.5,SCI,Next Gen Physical Science-B,21-22,S2,
2746299,489321,2-Feb-22,28-Jun-22,0.5,ELA,English Lang Arts I (Gr 9)-B,21-22,S2,
2754192,489321,2-Feb-22,28-Jun-22,0.5,ART,Visual Arts - 2D-B,21-22,S2,
3427692,489321,29-Aug-22,24-Jan-23,0.5,MTH,Geometry-A,22-23,S1,
3427700,489321,29-Aug-22,24-Jan-23,0.5,SCI,Next Gen Biology-A,22-23,S1,
3427703,489321,29-Aug-22,24-Jan-23,0.5,SS,Economics,22-23,S1,
3427706,489321,29-Aug-22,24-Jan-23,0.5,ELA,English Lang Arts II (Gr 10)-A,22-23,S1,
3434270,489321,29-Aug-22,24-Jan-23,0.5,LANG,"Spanish I, ESL-A",22-23,S1,
3427697,489321,29-Aug-22,24-Jan-23,0.5,PE,Team Sports-A,22-23,S1,
3768342,489321,24-Jan-23,10-Jun-23,0.5,ELA,English Lang Arts II (Gr 10)-B,22-23,S2,
3778328,489321,24-Jan-23,10-Jun-23,0.5,LANG,"Spanish I, ESL-B",22-23,S2,
3771297,489321,24-Jan-23,10-Jun-23,0.5,SCI,Next Gen Biology-B,22-23,S2,
3777551,489321,24-Jan-23,10-Jun-23,0.5,MTH,Geometry-B,22-23,S2,
3779787,489321,24-Jan-23,10-Jun-23,0.5,SS,Civics,22-23,S2,
3790590,489321,24-Jan-23,10-Jun-23,0.5,PE,Health Education,22-23,S2,
3939645,489321,20-Jun-23,14-Jul-23,0.5,ELA,"ELA II (Gr 10), Virt (Edg)-A",22-23,YR,
3939668,489321,20-Jun-23,14-Jul-23,0.5,MTH,"Geometry, Virt (Edg)-A",22-23,YR,
4498374,489321,28-Aug-23,31-Oct-23,0.5,MTH,Algebra I-B,23-24,Q1,
4498380,489321,28-Aug-23,31-Oct-23,0.5,ELA,"ELA II (Gr 10), Virt (Edg)-A",23-24,Q1,
4498377,489321,28-Aug-23,31-Oct-23,0.5,LANG,Spanish I-A,23-24,Q1,
4498390,489321,28-Aug-23,31-Oct-23,0.5,SCI,"Biology, Virt (Edg)-A",23-24,Q1,
4684884,489321,31-Oct-23,22-Jan-24,0.5,MTH,Geometry-A,23-24,Q2,
4684882,489321,31-Oct-23,22-Jan-24,0.5,LANG,Spanish I-B,23-24,Q2,
4684883,489321,31-Oct-23,22-Jan-24,0.5,ELA,"ELA II (Gr 10), Virt (Edg)-A",23-24,Q2,
4684885,489321,31-Oct-23,22-Jan-24,0.5,SCI,"Next Gen Biology, Virt (Edg)-B",23-24,Q2,
4790814,489321,22-Jan-24,3-Apr-24,0.5,SCI,"Next Gen Biology, Virt (Edg)-B",23-24,Q3,
4781077,489321,22-Jan-24,3-Apr-24,0.5,MTH,Geometry-B,23-24,Q3,
4781076,489321,22-Jan-24,3-Apr-24,0.5,ELA,"ELA II (Gr 10), Virt (Edg)-A",23-24,Q3,
4781078,489321,22-Jan-24,3-Apr-24,0.5,LANG,Spanish II-A,23-24,Q3,
4845570,489321,3-Apr-24,10-May-24,0.5,ELA,"ELA II (Gr 10), Virt (Edg)-B",23-24,Q4,Dropped
4845571,489321,3-Apr-24,8-Jun-24,0.5,MTH,"Geometry, Virt (Edg)-A",23-24,Q4,
4845572,489321,3-Apr-24,8-Jun-24,0.5,SCI,Next Gen Earth and Space Science-A,23-24,Q4,
4845573,489321,3-Apr-24,8-Jun-24,0.5,SS,World Hist and Geography-A,23-24,Q4,
4861342,489321,10-May-24,8-Jun-24,0.5,ELA,"ELA III (Gr 11), Virt (Edg)-A",23-24,Q4,
4919564,489321,24-Jun-24,27-Jul-24,0.5,LANG,"Spanish II, Virt (Edg)-A",23-24,YR,
4919566,489321,24-Jun-24,25-Jul-24,0.5,SCI,"Earth Science, Virt (Edg)-A",23-24,YR,Dropped
4919567,489321,24-Jun-24,27-Jul-24,0.5,MTH,"Geometry, Virt (Edg)-B",23-24,YR,
5310487,489321,26-Aug-24,29-Oct-24,0.5,MTH,"Geometry, Virt (Edg)-A",24-25,Q1,
5310484,489321,26-Aug-24,24-Sep-24,0.5,ELA,"ELA III (Gr 11), Virt (Edg)-A",24-25,Q1,Dropped
5310486,489321,26-Aug-24,29-Oct-24,0.5,SS,World Hist and Geography-A,24-25,Q1,
5310482,489321,26-Aug-24,29-Oct-24,0.5,LANG,Spanish II-A,24-25,Q1,
5623872,489321,24-Sep-24,29-Oct-24,0.5,ELA,"ELA III (Gr 11), Virt (Edg)-B",24-25,Q1,
5665337,489321,29-Oct-24,4-Jan-25,0.5,MTH,"Geometry, Virt (Edg)-A",24-25,Q2,Dropped
5665340,489321,29-Oct-24,16-Jan-25,0.5,SCI,Next Gen Earth and Space Science-B,24-25,Q2,
5665339,489321,29-Oct-24,16-Jan-25,0.5,SS,World Hist and Geography-B,24-25,Q2,
5665341,489321,29-Oct-24,16-Jan-25,0.5,LANG,Spanish II-B,24-25,Q2,
5733899,489321,6-Jan-25,16-Jan-25,0.5,MTH,"Geometry, Virt (Edg)-B",24-25,Q2,
5744367,489321,16-Jan-25,3-Apr-25,0.5,ELA,"ELA IV (Gr 12), Virt (Edg)-A",24-25,Q3,
5733894,489321,16-Jan-25,3-Apr-25,0.5,MTH,Algebra II-A,24-25,Q3,
5733892,489321,16-Jan-25,3-Apr-25,0.5,PE,Physical Education,24-25,Q3,
5744368,489321,16-Jan-25,3-Apr-25,0.5,MTH,"Geometry, Virt (Edg)-B",24-25,Q3,
1305071,349393,8-Sep-20,23-Oct-20,0.5,ELA,English Lang Arts I (Gr 9)-A,20-21,S1,Dropped
1305154,349393,8-Sep-20,23-Oct-20,0.5,MTH,Algebra I-A,20-21,S1,Dropped
1304906,349393,8-Sep-20,23-Oct-20,0.5,OTHER,Creative Writing I-A,20-21,S1,Dropped
1304826,349393,8-Sep-20,23-Oct-20,0.5,SS,U.S. History & Geography-A,20-21,S1,Dropped
1304744,349393,8-Sep-20,23-Oct-20,0.5,SCI,Next Gen Physical Science-A,20-21,S1,Dropped
1304988,349393,8-Sep-20,23-Oct-20,0.5,OTHER,Introduction to Computer Technology-A,20-21,S1,Dropped
2628529,349393,22-Sep-21,2-Feb-22,0.5,ELA,English Lang Arts I (Gr 9)-A,21-22,S1,
2628539,349393,22-Sep-21,2-Feb-22,0.5,OTHER,Employability Skills-A,21-22,S1,
2628540,349393,22-Sep-21,2-Feb-22,0.5,SCI,Next Gen Physical Science-A,21-22,S1,
2628542,349393,22-Sep-21,2-Feb-22,0.5,OTHER,Business Communications - DE WCCCD,21-22,S1,
2628538,349393,22-Sep-21,2-Feb-22,0.5,SS,U.S. History & Geography-A,21-22,S1,
2628531,349393,22-Sep-21,2-Feb-22,0.5,MTH,Algebra I-A,21-22,S1,
2818359,349393,2-Feb-22,7-Feb-22,0.5,ELA,English Lang Arts I (Gr 9)-B,21-22,S2,Dropped
2816598,349393,2-Feb-22,7-Feb-22,0.5,SS,U.S. History & Geography-B,21-22,S2,Dropped
2818886,349393,2-Feb-22,7-Feb-22,0.5,OTHER,Employability Skills-B,21-22,S2,Dropped
2818214,349393,2-Feb-22,7-Feb-22,0.5,SCI,Next Gen Physical Science-B,21-22,S2,Dropped
2825398,349393,2-Feb-22,7-Feb-22,0.5,MTH,Personal Finance-B,21-22,S2,Dropped
2821352,349393,2-Feb-22,7-Feb-22,0.5,MTH,Algebra I-B,21-22,S2,Dropped
2852787,349393,7-Feb-22,28-Jun-22,0.5,SS,U.S. History & Geography-B,21-22,S2,
2852789,349393,7-Feb-22,28-Jun-22,0.5,SCI,Next Gen Physical Science-B,21-22,S2,
2852790,349393,7-Feb-22,28-Jun-22,0.5,MTH,Personal Finance-B,21-22,S2,
2852785,349393,7-Feb-22,28-Jun-22,0.5,MTH,Algebra I-B,21-22,S2,
2852786,349393,7-Feb-22,28-Jun-22,0.5,ELA,English Lang Arts I (Gr 9)-B,21-22,S2,
2852788,349393,7-Feb-22,28-Jun-22,0.5,OTHER,Employability Skills-B,21-22,S2,
3075511,349393,11-Jul-22,13-Jul-22,0.5,ELA,"ELA I (Gr 9), Virt (Edg)-A",21-22,YR,Dropped
3075512,349393,11-Jul-22,13-Jul-22,0.5,ELA,"ELA I (Gr 9), Virt (Edg)-B",21-22,YR,Dropped
3121811,349393,13-Jul-22,5-Aug-22,0.5,ELA,"ELA I (Gr 9), Virt (Edg)-B",21-22,YR,
3121813,349393,13-Jul-22,5-Aug-22,0.5,ELA,"ELA I (Gr 9), Virt (Edg)-A",21-22,YR,
3442903,349393,29-Aug-22,24-Jan-23,0.5,ELA,English Lang Arts II (Gr 10)-A,22-23,S1,
3443774,349393,29-Aug-22,24-Jan-23,0.5,SCI,Next Gen Biology-A,22-23,S1,
3443775,349393,29-Aug-22,24-Jan-23,0.5,MTH,Geometry-A,22-23,S1,
3443044,349393,29-Aug-22,24-Jan-23,0.5,SS,World Hist and Geography-A,22-23,S1,
3443025,349393,29-Aug-22,20-Sep-22,0.5,OTHER,African American History-A,22-23,S1,Dropped
3442921,349393,29-Aug-22,31-Aug-22,0.5,OTHER,Employability Skills-A,22-23,S1,Dropped
3575970,349393,31-Aug-22,24-Jan-23,0.5,ART,Visual Arts - 3D-A,22-23,S1,
3671091,349393,20-Sep-22,24-Jan-23,0.5,PE,Physical Education,22-23,S1,
3819439,349393,24-Jan-23,10-Jun-23,0.5,SCI,Next Gen Biology-B,22-23,S2,
3819704,349393,24-Jan-23,10-Jun-23,0.5,MTH,Geometry-B,22-23,S2,
3818076,349393,24-Jan-23,10-Jun-23,0.5,PE,Physical Education,22-23,S2,
3818925,349393,24-Jan-23,10-Jun-23,0.5,ELA,English Lang Arts II (Gr 10)-B,22-23,S2,
3818493,349393,24-Jan-23,10-Jun-23,0.5,SS,World Hist and Geography-B,22-23,S2,
3825555,349393,24-Jan-23,10-Jun-23,0.5,ART,Visual Arts - 3D-B,22-23,S2,
4118662,349393,28-Aug-23,22-Jan-24,0.5,MTH,Algebra II-A,23-24,S1,
4118664,349393,28-Aug-23,22-Jan-24,0.5,SS,Civics,23-24,S1,
4118666,349393,28-Aug-23,22-Jan-24,0.5,SCI,Next Gen Earth and Space Science-A,23-24,S1,
4118667,349393,28-Aug-23,29-Aug-23,0.5,PE,Physical Education,23-24,S1,Dropped
4118661,349393,28-Aug-23,14-Sep-23,0.5,LANG,Spanish I-A,23-24,S1,Dropped
4118663,349393,28-Aug-23,14-Sep-23,0.5,ELA,English Lang Arts III (Gr 11)-A,23-24,S1,Dropped
4535236,349393,29-Aug-23,2-Nov-23,0.5,OTHER,"Math Test Prep, SAT (Gr 11)",23-24,S1,Dropped
4600180,349393,14-Sep-23,22-Jan-24,0.5,ELA,AP English Language and Composition-A,23-24,S1,
4600181,349393,14-Sep-23,22-Jan-24,0.5,LANG,Spanish I-A,23-24,S1,
4686344,349393,1-Nov-23,22-Jan-24,0.5,OTHER,Career & Prof. Dev. - DE WCCCD,23-24,S1,
4745287,349393,22-Jan-24,8-Jun-24,0.5,SS,Economics,23-24,S2,
4745855,349393,22-Jan-24,8-Jun-24,0.5,LANG,Spanish I-B,23-24,S2,
4743467,349393,22-Jan-24,8-Jun-24,0.5,MTH,Algebra II-B,23-24,S2,
4744257,349393,22-Jan-24,8-Jun-24,0.5,OTHER,Career & Prof. Dev. - DE WCCCD,23-24,S2,
4743956,349393,22-Jan-24,8-Jun-24,0.5,SCI,Next Gen Earth and Space Science-B,23-24,S2,
4748029,349393,22-Jan-24,8-Jun-24,0.5,ELA,AP English Language and Composition-B,23-24,S2,
4910662,349393,26-Aug-24,16-Jan-25,0.5,ELA,AP English Literature and Comp-A,24-25,S1,
4913087,349393,26-Aug-24,8-Sep-24,0.5,ART,Art History-A,24-25,S1,Dropped
4913092,349393,26-Aug-24,5-Sep-24,0.5,PE,Physical Education,24-25,S1,Dropped
5347274,349393,26-Aug-24,16-Jan-25,0.5,MTH,Personal Finance-A,24-25,S1,
5347177,349393,26-Aug-24,4-Sep-24,0.5,ART,Visual Arts - 3D-A,24-25,S1,Dropped
5347194,349393,26-Aug-24,16-Jan-25,0.5,PE,Health Education,24-25,S1,
5544607,349393,4-Sep-24,16-Jan-25,0.5,ART,Band I-A,24-25,S1,
5544575,349393,5-Sep-24,8-Sep-24,0.5,OTHER,Career & Prof. Dev. - DE WCCCD,24-25,S1,Dropped
5567295,349393,9-Sep-24,16-Jan-25,0.5,ART,Art History-A,24-25,S1,
5567433,349393,9-Sep-24,11-Sep-24,0.5,OTHER,Career & Prof. Dev. - DE WCCCD,24-25,S1,Dropped
5585339,349393,11-Sep-24,16-Jan-25,0.5,OTHER,Naval Junior ROTC I-A,24-25,S1,
5761462,349393,16-Jan-25,11-Jun-25,0.5,OTHER,Career & Prof. Dev. - DE WCCCD,24-25,S2,
5761404,349393,16-Jan-25,11-Jun-25,0.5,ART,Art History-B,24-25,S2,
5761407,349393,16-Jan-25,11-Jun-25,0.5,OTHER,Leadership-B,24-25,S2,
5761408,349393,16-Jan-25,11-Jun-25,0.5,OTHER,Naval Junior ROTC I-B,24-25,S2,
5761461,349393,16-Jan-25,11-Jun-25,0.5,ELA,AP English Literature and Comp-B,24-25,S2,
5761409,349393,16-Jan-25,11-Jun-25,0.5,MTH,Personal Finance-B,24-25,S2,
2651495,662140,28-Sep-21,2-Feb-22,0.5,ELA,English Lang Arts I (Gr 9)-A,21-22,S1,
2651493,662140,28-Sep-21,2-Feb-22,0.5,OTHER,Seminar-A,21-22,S1,
2651491,662140,28-Sep-21,2-Feb-22,0.5,MTH,Algebra I-A,21-22,S1,
2651489,662140,28-Sep-21,2-Feb-22,0.5,SCI,Next Gen Physical Science-A,21-22,S1,
2651494,662140,28-Sep-21,2-Feb-22,0.5,ART,Visual Arts - 2D-A,21-22,S1,
2651490,662140,28-Sep-21,2-Feb-22,0.5,SS,U.S. History & Geography-A,21-22,S1,
2746869,662140,2-Feb-22,28-Jun-22,0.5,SS,U.S. History & Geography-B,21-22,S2,
2746384,662140,2-Feb-22,28-Jun-22,0.5,ELA,English Lang Arts I (Gr 9)-B,21-22,S2,
2748226,662140,2-Feb-22,28-Jun-22,0.5,OTHER,Seminar-B,21-22,S2,
2749000,662140,2-Feb-22,28-Jun-22,0.5,SCI,Next Gen Physical Science-B,21-22,S2,
2747404,662140,2-Feb-22,28-Jun-22,0.5,MTH,Algebra I-B,21-22,S2,
2753159,662140,2-Feb-22,28-Jun-22,0.5,ART,Visual Arts - 2D-B,21-22,S2,
3496887,662140,29-Aug-22,24-Jan-23,0.5,MTH,Geometry-A,22-23,S1,
3496888,662140,29-Aug-22,5-Dec-22,0.5,SS,Civics,22-23,S1,Dropped
3497091,662140,29-Aug-22,22-Sep-22,0.5,ELA,"English Lang Arts II (Gr 10), ESL-A",22-23,S1,Dropped
3497089,662140,29-Aug-22,24-Jan-23,0.5,LANG,"Spanish I, ESL-A",22-23,S1,
3497090,662140,29-Aug-22,24-Jan-23,0.5,SCI,Next Gen Biology-A,22-23,S1,
3497093,662140,29-Aug-22,24-Jan-23,0.5,ART,Music Appreciation-A,22-23,S1,
3676565,662140,22-Sep-22,24-Jan-23,0.5,ELA,English Lang Arts II (Gr 10)-A,22-23,S1,
3784104,662140,5-Dec-22,24-Jan-23,0.5,SS,Civics,22-23,S1,
3824342,662140,24-Jan-23,2-Mar-23,0.5,ART,Music Appreciation-B,22-23,S2,Dropped
3779736,662140,24-Jan-23,10-Jun-23,0.5,SS,Economics,22-23,S2,
3777570,662140,24-Jan-23,3-Mar-23,0.5,MTH,Geometry-B,22-23,S2,Dropped
3771273,662140,24-Jan-23,2-Mar-23,0.5,SCI,Next Gen Biology-B,22-23,S2,Dropped
3767682,662140,24-Jan-23,10-Jun-23,0.5,ELA,English Lang Arts II (Gr 10)-B,22-23,S2,
3778371,662140,24-Jan-23,10-Jun-23,0.5,LANG,"Spanish I, ESL-B",22-23,S2,
3894272,662140,3-Mar-23,10-Jun-23,0.5,ART,Band I-B,22-23,S2,
3894274,662140,3-Mar-23,10-Jun-23,0.5,SCI,Next Gen Biology-B,22-23,S2,
3894273,662140,3-Mar-23,10-Jun-23,0.5,MTH,Geometry-B,22-23,S2,
4025338,662140,20-Jun-23,7-Jul-23,0.5,LANG,"Spanish I, Virt (Edg)-A",22-23,YR,Dropped
4025340,662140,20-Jun-23,7-Jul-23,0.5,ART,"Art History, Virt (Edg)-A",22-23,YR,Dropped
4450661,662140,28-Aug-23,22-Jan-24,0.5,SCI,Next Gen Earth and Space Science-A,23-24,S1,
4490172,662140,28-Aug-23,22-Jan-24,0.5,MTH,Algebra II-A,23-24,S1,
4450599,662140,28-Aug-23,22-Jan-24,0.5,ART,Cinematography/Video Production-A,23-24,S1,
4450602,662140,28-Aug-23,22-Jan-24,0.5,MTH,"Algebra I, Virt (Edg)-B",23-24,S1,
4450665,662140,28-Aug-23,22-Jan-24,0.5,SS,World Hist and Geography-A,23-24,S1,
4292555,662140,28-Aug-23,22-Jan-24,0.5,ELA,"English Lang Arts III (Gr 11), ESL-A",23-24,S1,
4724079,662140,22-Jan-24,5-Feb-24,0.5,SS,World Hist and Geography-B,23-24,S2,Dropped
4753113,662140,22-Jan-24,5-Feb-24,0.5,PE,Health Education,23-24,S2,Dropped
4753112,662140,22-Jan-24,5-Feb-24,0.5,SCI,Next Gen Earth and Space Science-B,23-24,S2,Dropped
4731556,662140,22-Jan-24,5-Feb-24,0.5,MTH,Algebra II-B,23-24,S2,Dropped
4753111,662140,22-Jan-24,5-Feb-24,0.5,ART,Cinematography/Video Production-B,23-24,S2,Dropped
4723239,662140,22-Jan-24,5-Feb-24,0.5,ELA,"English Lang Arts III (Gr 11), ESL-B",23-24,S2,Dropped
4817338,662140,5-Feb-24,3-Apr-24,0.5,ELA,"ELA I (Gr 9), Virt (Edg)-A",23-24,Q3,
4817337,662140,5-Feb-24,3-Apr-24,0.5,SCI,Next Gen Physical Science-A,23-24,Q3,
4817336,662140,5-Feb-24,3-Apr-24,0.5,SS,U.S. History & Geography-A,23-24,Q3,
4817335,662140,5-Feb-24,3-Apr-24,0.5,MTH,"Geometry, Virt (Edg)-A",23-24,Q3,
4845625,662140,3-Apr-24,8-Jun-24,0.5,MTH,"Algebra I, Virt (Edg)-B",23-24,Q4,
4845627,662140,3-Apr-24,8-Jun-24,0.5,MTH,Algebra I-A,23-24,Q4,
4845628,662140,3-Apr-24,8-Jun-24,0.5,SS,U.S. History & Geography-B,23-24,Q4,
4845629,662140,3-Apr-24,8-Jun-24,0.5,SCI,Next Gen Earth and Space Science-B,23-24,Q4,
4956069,662140,24-Jun-24,25-Jun-24,0.5,SCI,"Biology, Virt (Edg)-B",23-24,YR,Dropped
4979306,662140,24-Jun-24,27-Jul-24,0.5,SCI,"Biology, Virt (Edg)-B",23-24,YR,
4979305,662140,24-Jun-24,27-Jul-24,0.5,LANG,"Spanish I, Virt (Edg)-A",23-24,YR,
5551043,662140,4-Sep-24,27-Sep-24,0.5,SCI,"Physical Science, Virt (Edg)-B",24-25,Q1,Dropped
5551040,662140,4-Sep-24,29-Oct-24,0.5,LANG,Spanish I-B,24-25,Q1,
5551038,662140,4-Sep-24,5-Oct-24,0.5,ELA,"ELA I (Gr 9), Virt (Edg)-A",24-25,Q1,Dropped
5551041,662140,4-Sep-24,29-Oct-24,0.5,MTH,Algebra I-A,24-25,Q1,
5631094,662140,27-Sep-24,10-Oct-24,0.5,SCI,"Earth Science, Virt (Edg)-B",24-25,Q1,Dropped
5646925,662140,7-Oct-24,9-Oct-24,0.5,ELA,"ELA I (Gr 9), Virt (Edg)-B",24-25,Q1,Dropped
5651185,662140,9-Oct-24,15-Oct-24,0.5,ELA,"ELA II (Gr 10), Virt (Edg)-A",24-25,Q1,Dropped
5652233,662140,10-Oct-24,17-Oct-24,0.5,SS,"Economics, Virt (Edg)",24-25,Q1,Dropped
5655056,662140,15-Oct-24,29-Oct-24,0.5,ART,"Art History, Virt (Edg)-A",24-25,Q1,
5658392,662140,17-Oct-24,20-Oct-24,0.5,ELA,"ELA III (Gr 11), Virt (Edg)-A",24-25,Q1,Dropped
5659080,662140,21-Oct-24,25-Oct-24,0.5,ELA,"ELA III (Gr 11), Virt (Edg)-B",24-25,Q1,Dropped
5665738,662140,29-Oct-24,16-Jan-25,0.5,LANG,Spanish II-A,24-25,Q2,
5665740,662140,29-Oct-24,12-Nov-24,0.5,MTH,"Algebra I, Virt (Edg)-B",24-25,Q2,Dropped
5665741,662140,29-Oct-24,16-Jan-25,0.5,SCI,Next Gen Biology-A,24-25,Q2,
5665803,662140,29-Oct-24,10-Dec-24,0.5,ART,"Art History, Virt (Edg)-B",24-25,Q2,Dropped
5687612,662140,12-Nov-24,8-Dec-24,0.5,MTH,"Geometry, Virt (Edg)-A",24-25,Q2,Dropped
5709473,662140,9-Dec-24,18-Dec-24,0.5,MTH,"Geometry, Virt (Edg)-B",24-25,Q2,Dropped
5711114,662140,10-Dec-24,18-Dec-24,0.5,PE,"Health Education, Virt (Edg)",24-25,Q2,Dropped
5725788,662140,18-Dec-24,10-Jan-25,0.5,MTH,"Algebra II, Virt (Edg)-B",24-25,Q2,Dropped
5725786,662140,18-Dec-24,9-Jan-25,0.5,ELA,"ELA IV (Gr 12), Virt (Edg)-B",24-25,Q2,Dropped
5731700,662140,16-Jan-25,3-Apr-25,0.5,LANG,Spanish II-B,24-25,Q3,
5731701,662140,16-Jan-25,3-Apr-25,0.5,SS,U.S. History & Geography-A,24-25,Q3,
5731699,662140,16-Jan-25,3-Apr-25,0.5,PE,Physical Education,24-25,Q3,
5768486,662140,16-Jan-25,3-Apr-25,0.5,SCI,"Next Gen Biology, Virt (Edg)-B",24-25,Q3,
2047112,240541,7-Sep-21,2-Feb-22,0.5,ART,Visual Arts - 3D-A,21-22,S1,
2047106,240541,7-Sep-21,2-Feb-22,0.5,SS,U.S. History & Geography-A,21-22,S1,
2047108,240541,7-Sep-21,2-Feb-22,0.5,SCI,Next Gen Physical Science-A,21-22,S1,
2047107,240541,7-Sep-21,2-Feb-22,0.5,OTHER,Seminar-A,21-22,S1,
2047109,240541,7-Sep-21,2-Feb-22,0.5,MTH,Algebra I-A,21-22,S1,
2047110,240541,7-Sep-21,2-Feb-22,0.5,ELA,English Lang Arts I (Gr 9)-A,21-22,S1,
2747793,240541,2-Feb-22,28-Jun-22,0.5,MTH,Algebra I-B,21-22,S2,
2748337,240541,2-Feb-22,28-Jun-22,0.5,ART,Visual Arts - 3D-B,21-22,S2,
2748156,240541,2-Feb-22,28-Jun-22,0.5,OTHER,Seminar-B,21-22,S2,
2746404,240541,2-Feb-22,28-Jun-22,0.5,ELA,English Lang Arts I (Gr 9)-B,21-22,S2,
2749054,240541,2-Feb-22,28-Jun-22,0.5,SCI,Next Gen Physical Science-B,21-22,S2,
2746852,240541,2-Feb-22,28-Jun-22,0.5,SS,U.S. History & Geography-B,21-22,S2,
3347731,240541,29-Aug-22,24-Jan-23,0.5,MTH,Geometry-A,22-23,S1,
3347730,240541,29-Aug-22,24-Jan-23,0.5,SS,Civics,22-23,S1,
3347732,240541,29-Aug-22,24-Jan-23,0.5,ELA,English Lang Arts II (Gr 10)-A,22-23,S1,
3559899,240541,30-Aug-22,24-Jan-23,0.5,SCI,Next Gen Biology-A,22-23,S1,
3559903,240541,30-Aug-22,24-Jan-23,0.5,LANG,Spanish I-A,22-23,S1,
3559902,240541,30-Aug-22,24-Jan-23,0.5,PE,Health Education,22-23,S1,
3793055,240541,24-Jan-23,10-Jun-23,0.5,PE,Team Sports-B,22-23,S2,
3775563,240541,24-Jan-23,10-Jun-23,0.5,MTH,Geometry-B,22-23,S2,
3771422,240541,24-Jan-23,10-Jun-23,0.5,SCI,Next Gen Biology-B,22-23,S2,
3779440,240541,24-Jan-23,10-Jun-23,0.5,SS,Economics,22-23,S2,
3767646,240541,24-Jan-23,10-Jun-23,0.5,ELA,English Lang Arts II (Gr 10)-B,22-23,S2,
3778792,240541,24-Jan-23,10-Jun-23,0.5,LANG,Spanish I-B,22-23,S2,
4011194,240541,20-Jun-23,14-Jul-23,0.5,MTH,"Geometry, Virt (Edg)-A",22-23,YR,
4011266,240541,20-Jun-23,14-Jul-23,0.5,ELA,"ELA II (Gr 10), Virt (Edg)-A",22-23,YR,
4100403,240541,28-Aug-23,8-Sep-23,0.5,SS,World Hist and Geography-A,23-24,S1,Dropped
4100404,240541,28-Aug-23,8-Sep-23,0.5,LANG,Spanish II-A,23-24,S1,Dropped
4100405,240541,28-Aug-23,8-Sep-23,0.5,SCI,Chemistry-A,23-24,S1,Dropped
4100401,240541,28-Aug-23,8-Sep-23,0.5,OTHER,Astronomy-A,23-24,S1,Dropped
4100402,240541,28-Aug-23,8-Sep-23,0.5,MTH,Algebra II-A,23-24,S1,Dropped
4080805,240541,28-Aug-23,8-Sep-23,0.5,ELA,English Lang Arts III (Gr 11)-A,23-24,S1,Dropped
4694227,240541,9-Nov-23,22-Jan-24,0.5,SS,World Hist and Geography-A,23-24,S1,
4694229,240541,9-Nov-23,22-Jan-24,0.5,ELA,English Lang Arts III (Gr 11)-A,23-24,S1,
4694221,240541,9-Nov-23,22-Jan-24,0.5,ELA,"ELA II (Gr 10), Virt (Edg)-A",23-24,S1,
4694223,240541,9-Nov-23,22-Jan-24,0.5,SS,"Economics, Virt (Edg)",23-24,S1,
4694226,240541,9-Nov-23,22-Jan-24,0.5,MTH,Algebra II-A,23-24,S1,
4694225,240541,9-Nov-23,22-Jan-24,0.5,LANG,"Spanish I, Virt (Edg)-B",23-24,S1,
4756092,240541,22-Jan-24,3-Apr-24,0.5,MTH,Algebra II-B,23-24,S2,Dropped
4756095,240541,22-Jan-24,3-Apr-24,0.5,ELA,"ELA II (Gr 10), Virt (Edg)-A",23-24,S2,Dropped
4756094,240541,22-Jan-24,3-Apr-24,0.5,LANG,"Spanish I, Virt (Edg)-B",23-24,S2,Dropped
4724201,240541,22-Jan-24,21-Mar-24,0.5,SS,"Economics, Virt (Edg)",23-24,S2,Dropped
4724437,240541,22-Jan-24,3-Apr-24,0.5,SS,World Hist and Geography-B,23-24,S2,Dropped
4723462,240541,22-Jan-24,3-Apr-24,0.5,ELA,English Lang Arts III (Gr 11)-B,23-24,S2,Dropped
